	0
259	4482353280708.609
260	1.0
261	0.06448912158415028
262	0.10151515151515152
263	62.25879012834507
264	4512552024229.652
265	1.0
266	0.06532486942434258
267	0.10252525252525252
268	62.18073922363517
269	4542206323930.754
270	1.0
271	0.06616471142007342
272	0.10353535353535354
273	62.102603175618114
274	4571308023219.141
275	1.0
276	0.06700865686356207
277	0.10454545454545455
278	62.02438150871188
279	4599848937337.223
280	1.0
281	0.06785671511411334
282	0.10555555555555556
283	61.94607374336063
284	4627820853542.465
285	1.0
286	0.06870889559894078
287	0.10656565656565657
288	61.86767939598755
289	4655215531289.332
290	1.0
291	0.06956520781400288
292	0.10757575757575757
293	61.78919797894693
294	4682024702413.328
295	1.0
296	0.07042566132485209
297	0.10858585858585859
298	61.71062900047539
299	4708240071317.273
300	1.0
301	0.07129026576749647
302	0.10959595959595961
303	61.63197196464259
304	4733853315159.602
305	1.0
306	0.07215903084927532
307	0.11060606060606061
308	61.553226371300866
309	4758856084044.914
310	1.0
311	0.07303196634974767
312	0.11161616161616161
313	61.47439171603433
314	4783240001216.664
315	1.0
316	0.07390908212159518
317	0.11262626262626263
318	61.39546749010708
319	4806996663252.035
320	1.0
321	0.07479038809153869
322	0.11363636363636363
323	61.31645318041048
324	4830117640259.027
325	1.0
326	0.08841686570664867
327	0.11464646464646465
328	59.40966147183546
329	5093512248069.805
330	1.0
331	0.08950060489331794
332	0.11565656565656567
333	59.316746436798496
334	5106993084675.129
335	1.0
336	0.0905902588902686
337	0.11666666666666667
338	59.22369178510442
339	5119456326814.875
340	1.0
341	0.09168584711544606
342	0.11767676767676769
343	59.130496529145354
344	5130888144574.227
345	1.0
346	0.09278738917624578
347	0.11868686868686869
348	59.03715967046632
349	5141274658442.625
350	1.0
351	0.09389490487250171
352	0.1196969696969697
353	58.943680199596436
354	5150601939691.621
355	1.0
356	0.09500841419953449
357	0.12070707070707071
358	58.85005709587666
359	5158856010757.711
360	1.0
361	0.09612793735126128
362	0.12171717171717172
363	58.756289327283966
364	5166022845630.004
365	1.0
366	0.09725349472336767
367	0.12272727272727273
368	58.66237585025211
369	5172088370243.074
370	1.0
371	0.09838510691654512
372	0.12373737373737374
373	58.56831560948853
374	5177038462874.805
375	1.0
376	0.0995227947397935
377	0.12474747474747475
378	58.47410753778758
379	5180858954549.223
380	1.0
381	0.1006665792137919
382	0.12575757575757576
383	58.37975055583991
384	5183535629444.684
385	1.0
386	0.10181648157433841
387	0.12676767676767675
388	58.28524357203788
389	5185054225306.969
390	1.0
391	0.10297252327586208
392	0.12777777777777777
393	58.19058548227677
394	5185400433867.715
395	1.0
396	0.10413472599500631
397	0.12878787878787878
398	58.095775169752116
399	5184559901268.0625
400	1.0
401	0.10530311163428833
402	0.1297979797979798
403	58.00081150475254
404	5182518228487.531
405	1.0
406	0.10647770232583541
407	0.13080808080808082
408	57.905693344448245
409	5179260971778.1875
410	1.0
411	0.10765852043519929
412	0.13181818181818183
413	57.810419532675056
414	5174773643104.297
415	1.0
416	0.108845588565252
417	0.13282828282828285
418	57.7149888997138
419	5169041710587.031
420	1.0
421	0.11003892956016441
422	0.13383838383838384
423	57.61940026206507
424	5162050598955.047
425	1.0
426	0.11123856650947005
427	0.13484848484848486
428	57.523652422218895
429	5153785690000.008
430	1.0
431	0.11244452275221607
432	0.13585858585858585
433	57.42774416841971
434	5144232323038.047
435	1.0
436	0.11365682188120464
437	0.13686868686868686
438	57.33167427442593
439	5133375795376.461
440	1.0
441	0.11487548774732542
442	0.13787878787878788
443	57.23544149926449
444	5121201362786.078
445	1.0
446	0.11610054446398362
447	0.1388888888888889
448	57.13904458697984
449	5107694239979.25
450	1.0
451	0.11733201641162436
452	0.1398989898989899
453	57.042482266377505
454	5092839601093.422
455	1.0
456	0.11856992824235775
457	0.14090909090909093
458	56.94575325076177
459	5076622580180.422
460	1.0
461	0.1198143048846856
462	0.14191919191919192
463	56.84885623766775
464	5059028271701.531
465	1.0
466	0.12106517154833339
467	0.14292929292929293
468	56.75178990858734
469	5040041731028.141
470	1.0
471	0.12232255372919175
472	0.14393939393939392
473	56.654552928688844
474	5019647974948.383
475	1.0
476	0.12358647721436734
477	0.14494949494949494
478	56.55714394653051
479	4997831982179.5625
480	1.0
481	0.12485696808734877
482	0.14595959595959596
483	56.45956159376741
484	4974578693886.414
485	1.0
486	0.1261340527332905
487	0.14696969696969697
488	56.3618044848516
489	4949873014205.32
490	1.0
491	0.12741775784441686
492	0.147979797979798
493	56.26387121672537
494	4923699810774.414
495	1.0
496	0.12870811042554972
497	0.148989898989899
498	56.16576036850752
499	4896043915269.891
500	1.0
501	0.13000513779976533
502	0.15
503	56.06747050117218
504	4866890123948.07
505	1.0
506	0.0270958574359351
507	0.05
508	66.13651421310826
509	2449752900187.1797
510	1.0
511	0.0270958574359351
512	0.05
513	66.13651421310826
514	2449752900187.1797
515	1.0
516	0.027733776528532487
517	0.05101010101010101
518	66.062255312493
519	2497442990604.74
520	1.0
521	0.028375388828000208
522	0.05202020202020202
523	65.98793116905054
524	2544957159385.66
525	1.0
526	0.02902070106299673
527	0.05303030303030303
528	65.9135414608467
529	2592288844523.08
530	1.0
531	0.02966971999967306
532	0.05404040404040404
533	65.83908586366151
534	2639431449274.58
535	1.0
536	0.03032245244207843
537	0.05505050505050505
538	65.76456405096616
539	2686378342251.3066
540	1.0
541	0.03097890523257126
542	0.05606060606060606
543	65.6899756938999
544	2733122857508.703
545	1.0
546	0.031639085252235716
547	0.05707070707070708
548	65.61532046124624
549	2779658294638.8184
550	1.0
551	0.03230299942130316
552	0.05808080808080808
553	65.54059801940919
554	2825977918864.1543
555	1.0
556	0.032970654699579445
557	0.0590909090909091
558	65.46580803238902
559	2872074961133.217
560	1.0
561	0.033642058086877646
562	0.0601010101010101
563	65.39095016175769
564	2917942618217.578
565	1.0
566	0.034317216623456305
567	0.061111111111111116
568	65.31602406663404
569	2963574052810.6445
570	1.0
571	0.03499613739046372
572	0.062121212121212126
573	65.24102940365854
574	3008962393627.9707
575	1.0
576	0.035678827510387756
577	0.06313131313131314
578	65.16596582696778
579	3054100735509.3086
580	1.0
581	0.0363652941475117
582	0.06414141414141414
583	65.09083298816857
584	3098982139522.1934
585	1.0
586	0.03705554450837633
587	0.06515151515151515
588	65.01563053631175
589	3143599633067.2793
590	1.0
591	0.03774958584224775
592	0.06616161616161617
593	64.94035811786556
594	3187946209985.289
595	1.0
596	0.03844742544159179
597	0.06717171717171717
598	64.86501537668869
599	3232014830665.6445
600	1.0
601	0.03914907064255451
602	0.06818181818181818
603	64.78960195400299
604	3275798422156.7715
605	1.0
606	0.03985452882544931
607	0.0691919191919192
608	64.7141174883658
609	3319289878278.1465
610	1.0
611	0.04056380741525041
612	0.07020202020202021
613	64.63856161564183
614	3362482059733.9355
615	1.0
616	0.04127691388209317
617	0.07121212121212121
618	64.5629339689747
619	3405367794228.494
620	1.0
621	0.04199385574178102
622	0.07222222222222223
623	64.48723417875819
624	3447939876583.4434
625	1.0
626	0.0427146405562995
627	0.07323232323232323
628	64.41146187260681
629	3490191068856.5547
630	1.0
631	0.04343927593433693
632	0.07424242424242425
633	64.33561667532636
634	3532114100462.3594
635	1.0
636	0.04416776953181261
637	0.07525252525252525
638	64.25969820888369
639	3573701668294.4746
640	1.0
641	0.04490012905241192
642	0.07626262626262627
643	64.18370609237633
644	3614946436849.7617
645	1.0
646	0.045636362248129045
647	0.07727272727272727
648	64.10763994200147
649	3655841038354.166
650	1.0
651	0.046376476919817035
652	0.07828282828282829
653	64.03149937102471
654	3696378072890.383
655	1.0
656	0.04712048091774556
657	0.0792929292929293
658	63.95528398974818
659	3736550108527.2812
660	1.0
661	0.047868382142166294
662	0.0803030303030303
663	63.87899340547837
664	3776349681451.201
665	1.0
666	0.04862018854388639
667	0.08131313131313131
668	63.80262722249341
669	3815769296098.9355
670	1.0
671	0.049375908124849884
672	0.08232323232323233
673	63.726185042009845
674	3854801425292.6367
675	1.0
676	0.05013554893872701
677	0.08333333333333334
678	63.64966646214914
679	3893438510376.5195
680	1.0
681	0.05089911909151235
682	0.08434343434343435
683	63.57307107790338
684	3931672961355.383
685	1.0
686	0.05166662674213101
687	0.08535353535353535
688	63.4963984811008
689	3969497157035.0
690	1.0
691	0.05243808010305351
692	0.08636363636363636
693	63.41964826037059
694	4006903445164.383
695	1.0
696	0.053213487440919506
697	0.08737373737373738
698	63.34282000110734
699	4043884142579.879
700	1.0
701	0.053992857077170234
702	0.08838383838383838
703	63.26591328543488
704	4080431535351.215
705	1.0
706	0.05477619738869027
707	0.08939393939393939
708	63.1889276921696
709	4116537878929.379
710	1.0
711	0.05556351680845843
712	0.0904040404040404
713	63.11186279678327
714	4152195398296.4062
715	1.0
716	0.056354823826207705
717	0.09141414141414142
718	63.03471817136537
719	4187396288117.125
720	1.0
721	0.05715012698909551
722	0.09242424242424244
723	62.95749338458464
724	4222132712892.871
725	1.0
726	0.05794943490238288
727	0.09343434343434344
728	62.88018800165038
729	4256396807116.9414
730	1.0
731	0.05875275623012418
732	0.09444444444444444
733	62.80280158427291
734	4290180675432.297
735	1.0
736	0.059560099695866384
737	0.09545454545454546
738	62.72533369062364
739	4323476392790.9844
740	1.0
741	0.06037147408335911
742	0.09646464646464648
743	62.647783875294365
744	4356276004615.621
745	1.0
746	0.06118688823727477
747	0.09747474747474748
748	62.57015168925609
749	4388571526962.953
750	1.0
751	0.06200635106393955
752	0.09848484848484848
753	62.4924366798172
754	4420354946689.234
755	1.0
756	0.06282987153207499
757	0.0994949494949495
758	62.41463839058102
759	4451618221617.824
760	1.0
761	0.06365745867355112
762	0.10050505050505051
763	62.33675636140261
764	4482353280708.609
765	1.0
766	0.06448912158415028
767	0.10151515151515152
768	62.25879012834507
769	4512552024229.652
770	1.0
771	0.06532486942434258
772	0.10252525252525252
773	62.18073922363517
774	4542206323930.754
775	1.0
776	0.06616471142007342
777	0.10353535353535354
778	62.102603175618114
779	4571308023219.141
780	1.0
781	0.06700865686356207
782	0.10454545454545455
783	62.02438150871188
784	4599848937337.223
785	1.0
786	0.06785671511411334
787	0.10555555555555556
788	61.94607374336063
789	4627820853542.465
790	1.0
791	0.06870889559894078
792	0.10656565656565657
793	61.86767939598755
794	4655215531289.332
795	1.0
796	0.06956520781400288
797	0.10757575757575757
798	61.78919797894693
799	4682024702413.328
800	1.0
801	0.07042566132485209
802	0.10858585858585859
803	61.71062900047539
804	4708240071317.273
805	1.0
806	0.07129026576749647
807	0.10959595959595961
808	61.63197196464259
809	4733853315159.602
810	1.0
811	0.07215903084927532
812	0.11060606060606061
813	61.553226371300866
814	4758856084044.914
815	1.0
816	0.07303196634974767
817	0.11161616161616161
818	61.47439171603433
819	4783240001216.664
820	1.0
821	0.07390908212159518
822	0.11262626262626263
823	61.39546749010708
824	4806996663252.035
825	1.0
826	0.07479038809153869
827	0.11363636363636363
828	61.31645318041048
829	4830117640259.027
830	1.0
831	0.08841686570664867
832	0.11464646464646465
833	59.40966147183546
834	5093512248069.805
835	1.0
836	0.08950060489331794
837	0.11565656565656567
838	59.316746436798496
839	5106993084675.129
840	1.0
841	0.0905902588902686
842	0.11666666666666667
843	59.22369178510442
844	5119456326814.875
845	1.0
846	0.09168584711544606
847	0.11767676767676769
848	59.130496529145354
849	5130888144574.227
850	1.0
851	0.09278738917624578
852	0.11868686868686869
853	59.03715967046632
854	5141274658442.625
855	1.0
856	0.09389490487250171
857	0.1196969696969697
858	58.943680199596436
859	5150601939691.621
860	1.0
861	0.09500841419953449
862	0.12070707070707071
863	58.85005709587666
864	5158856010757.711
865	1.0
866	0.09612793735126128
867	0.12171717171717172
868	58.756289327283966
869	5166022845630.004
870	1.0
871	0.09725349472336767
872	0.12272727272727273
873	58.66237585025211
874	5172088370243.074
875	1.0
876	0.09838510691654512
877	0.12373737373737374
878	58.56831560948853
879	5177038462874.805
880	1.0
881	0.0995227947397935
882	0.12474747474747475
883	58.47410753778758
884	5180858954549.223
885	1.0
886	0.1006665792137919
887	0.12575757575757576
888	58.37975055583991
889	5183535629444.684
890	1.0
891	0.10181648157433841
892	0.12676767676767675
893	58.28524357203788
894	5185054225306.969
895	1.0
896	0.10297252327586208
897	0.12777777777777777
898	58.19058548227677
899	5185400433867.715
900	1.0
901	0.10413472599500631
902	0.12878787878787878
903	58.095775169752116
904	5184559901268.0625
905	1.0
906	0.10530311163428833
907	0.1297979797979798
908	58.00081150475254
909	5182518228487.531
910	1.0
911	0.10647770232583541
912	0.13080808080808082
913	57.905693344448245
914	5179260971778.1875
915	1.0
916	0.10765852043519929
917	0.13181818181818183
918	57.810419532675056
919	5174773643104.297
920	1.0
921	0.108845588565252
922	0.13282828282828285
923	57.7149888997138
924	5169041710587.031
925	1.0
926	0.11003892956016441
927	0.13383838383838384
928	57.61940026206507
929	5162050598955.047
930	1.0
931	0.11123856650947005
932	0.13484848484848486
933	57.523652422218895
934	5153785690000.008
935	1.0
936	0.11244452275221607
937	0.13585858585858585
938	57.42774416841971
939	5144232323038.047
940	1.0
941	0.11365682188120464
942	0.13686868686868686
943	57.33167427442593
944	5133375795376.461
945	1.0
946	0.11487548774732542
947	0.13787878787878788
948	57.23544149926449
949	5121201362786.078
950	1.0
951	0.11610054446398362
952	0.1388888888888889
953	57.13904458697984
954	5107694239979.25
955	1.0
956	0.11733201641162436
957	0.1398989898989899
958	57.042482266377505
959	5092839601093.422
960	1.0
961	0.11856992824235775
962	0.14090909090909093
963	56.94575325076177
964	5076622580180.422
965	1.0
966	0.1198143048846856
967	0.14191919191919192
968	56.84885623766775
969	5059028271701.531
970	1.0
971	0.12106517154833339
972	0.14292929292929293
973	56.75178990858734
974	5040041731028.141
975	1.0
976	0.12232255372919175
977	0.14393939393939392
978	56.654552928688844
979	5019647974948.383
980	1.0
981	0.12358647721436734
982	0.14494949494949494
983	56.55714394653051
984	4997831982179.5625
985	1.0
986	0.12485696808734877
987	0.14595959595959596
988	56.45956159376741
989	4974578693886.414
990	1.0
991	0.1261340527332905
992	0.14696969696969697
993	56.3618044848516
994	4949873014205.32
995	1.0
996	0.12741775784441686
997	0.147979797979798
998	56.26387121672537
999	4923699810774.414
1000	1.0
1001	0.12870811042554972
1002	0.148989898989899
1003	56.16576036850752
1004	4896043915269.891
1005	1.0
1006	0.13000513779976533
1007	0.15
1008	56.06747050117218
1009	4866890123948.07
1010	2.0
1011	0.02635627892481448
1012	0.05
1013	52.519320690221164
1014	598515293542.481
1015	2.0
1016	0.02635627892481448
1017	0.05
1018	52.519320690221164
1019	598515293542.481
1020	2.0
1021	0.026927203984830544
1022	0.05101010101010101
1023	52.47677729188242
1024	609308173420.166
1025	2.0
1026	0.027499715549566775
1027	0.05202020202020202
1028	52.43419134756787
1029	620040736911.2134
1030	2.0
1031	0.028073817536015514
1032	0.05303030303030303
1033	52.39156269861264
1034	630712441768.6797
1035	2.0
1036	0.028649513882973317
1037	0.05404040404040404
1038	52.34889118535321
1039	641322743862.0254
1040	2.0
1041	0.029226808551230082
1042	0.05505050505050505
1043	52.306176647118654
1044	651871097171.3779
1045	2.0
1046	0.029805705523760346
1047	0.05606060606060606
1048	52.26341892222175
1049	662356953781.7598
1050	2.0
1051	0.030386208805916762
1052	0.05707070707070708
1053	52.22061784795005
1054	672779763877.2671
1055	2.0
1056	0.030968322425625666
1057	0.05808080808080808
1058	52.17777326055678
1059	683138975735.1943
1060	2.0
1061	0.031552050433585
1062	0.0590909090909091
1063	52.13488499525171
1064	693434035720.1157
1065	2.0
1066	0.03213739690346433
1067	0.0601010101010101
1068	52.09195288619185
1069	703664388277.9126
1070	2.0
1071	0.0327243659321072
1072	0.061111111111111116
1073	52.04897676647208
1074	713829475929.751
1075	2.0
1076	0.033312961639735864
1077	0.062121212121212126
1078	52.00595646811568
1079	723928739266.0112
1080	2.0
1081	0.033903188170158166
1082	0.06313131313131314
1083	51.96289182206469
1084	733961616940.1562
1085	2.0
1086	0.034495049690977005
1087	0.06414141414141414
1088	51.91978265817025
1089	743927545662.5586
1090	2.0
1091	0.03508855039380202
1092	0.06515151515151515
1093	51.876628805182754
1094	753825960194.2622
1095	2.0
1096	0.03568369449446398
1097	0.06616161616161617
1098	51.83343009074189
1099	763656293340.6997
1100	2.0
1101	0.03628048623323112
1102	0.06717171717171717
1103	51.79018634136666
1104	773417975945.3481
1105	2.0
1106	0.03687892987502877
1107	0.06818181818181818
1108	51.746897382445106
1109	783110436883.3252
1110	2.0
1111	0.0374790297096607
1112	0.0691919191919192
1113	51.70356303822414
1114	792733103054.9404
1115	2.0
1116	0.03808079005203367
1117	0.07020202020202021
1118	51.66018313179902
1119	802285399379.1768
1120	2.0
1121	0.03868421524238423
1122	0.07121212121212121
1123	51.61675748510292
1124	811766748787.1177
1125	2.0
1126	0.03928930964650844
1127	0.07222222222222223
1128	51.57328591889619
1129	821176572215.3154
1130	2.0
1131	0.039896077655993886
1132	0.07323232323232323
1133	51.52976825275563
1134	830514288599.0977
1135	2.0
1136	0.04050452368845502
1137	0.07424242424242425
1138	51.486204305063545
1139	839779314865.813
1140	2.0
1141	0.041114652187770696
1142	0.07525252525252525
1143	51.442593892996726
1144	848971065928.0137
1145	2.0
1146	0.04172646762432482
1147	0.07626262626262627
1148	51.39893683251524
1149	858088954676.5723
1150	2.0
1151	0.0423399744952498
1152	0.07727272727272727
1153	51.355232938351186
1154	867132391973.7495
1155	2.0
1156	0.04295517732467287
1157	0.07828282828282829
1158	51.3114820239972
1159	876100786646.168
1160	2.0
1161	0.04357208066396539
1162	0.0792929292929293
1163	51.26768390169488
1164	884993545477.7446
1165	2.0
1166	0.04419068909199502
1167	0.0803030303030303
1168	51.22383838242307
1169	893810073202.5469
1170	2.0
1171	0.04481100721538103
1172	0.08131313131313131
1173	51.179945275886034
1174	902549772497.584
1175	2.0
1176	0.04543303966875265
1177	0.08232323232323233
1178	51.13600439050139
1179	911212043975.52
1180	2.0
1181	0.04605679111501045
1182	0.08333333333333334
1183	51.092015533388
1184	919796286177.332
1185	2.0
1186	0.04668226624559108
1187	0.08434343434343435
1188	51.04797851035364
1189	928301895564.875
1190	2.0
1191	0.0473094697807349
1192	0.08535353535353535
1193	51.00389312588257
1194	936728266513.4004
1195	2.0
1196	0.047938406469757174
1197	0.08636363636363636
1198	50.95975918312293
1199	945074791303.9766
1200	2.0
1201	0.04856908109132242
1202	0.08737373737373738
1203	50.91557648387395
1204	953340860115.8579
1205	2.0
1206	0.04920149845372209
1207	0.08838383838383838
1208	50.87134482857308
1209	961525861018.7529
1210	2.0
1211	0.04983566339515565
1212	0.08939393939393939
1213	50.827064016282876
1214	969629179965.0391
1215	2.0
1216	0.05047158078401528
1217	0.0904040404040404
1218	50.78273384467779
1219	977650200781.8809
1220	2.0
1221	0.05110925551917388
1222	0.09141414141414142
1223	50.73835411003071
1224	985588305163.2832
1225	2.0
1226	0.05174869253027661
1227	0.09242424242424244
1228	50.693924607199484
1229	993442872662.0508
1230	2.0
1231	0.052389896778036356
1232	0.09343434343434344
1233	50.64944512961307
1234	1001213280681.6748
1235	2.0
1236	0.053032873254532466
1237	0.09444444444444444
1238	50.60491546925769
1239	1008898904468.1377
1240	2.0
1241	0.053677626983513395
1242	0.09545454545454546
1243	50.56033541666277
1244	1016499117101.6221
1245	2.0
1246	0.05432416302070331
1247	0.09646464646464648
1248	50.51570476088655
1249	1024013289488.1436
1250	2.0
1251	0.05497248645411206
1252	0.09747474747474748
1253	50.4710232895018
1254	1031440790351.0996
1255	2.0
1256	0.055622602404349575
1257	0.09848484848484848
1258	50.42629078858107
1259	1038780986222.7158
1260	2.0
1261	0.06446644505625608
1262	0.0994949494949495
1263	49.23762687567823
1264	1128009932134.7383
1265	2.0
1266	0.06523310891661357
1267	0.10050505050505051
1268	49.18535470726627
1269	1134822036478.0088
1270	2.0
1271	0.06600228240566419
1272	0.10151515151515152
1273	49.13300853710037
1274	1141509930333.835
1275	2.0
1276	0.0667739745971593
1277	0.10252525252525252
1278	49.08058798495225
1279	1148072586201.8398
1280	2.0
1281	0.06754819463676037
1282	0.10353535353535354
1283	49.028092667298864
1284	1154508972066.8887
1285	2.0
1286	0.06832495174289967
1287	0.10454545454545455
1288	48.9755221972825
1289	1160818051373.5664
1290	2.0
1291	0.06910425520765456
1292	0.10555555555555556
1293	48.92287618467013
1294	1166998783000.3398
1295	2.0
1296	0.06988611439763563
1297	0.10656565656565657
1298	48.8701542358122
1299	1173050121233.3926
1300	2.0
1301	0.07067053875488824
1302	0.10757575757575757
1303	48.817355953600654
1304	1178971015740.0586
1305	2.0
1306	0.07145753779780854
1307	0.10858585858585859
1308	48.76448093742647
1309	1184760411541.9678
1310	2.0
1311	0.07224712112207403
1312	0.10959595959595961
1313	48.71152878313631
1314	1190417248987.7676
1315	2.0
1316	0.0730392984015885
1317	0.11060606060606061
1318	48.65849908298866
1319	1195940463725.5068
1320	2.0
1321	0.07383407938944213
1322	0.11161616161616161
1323	48.605391425609206
1324	1201328986674.6455
1325	2.0
1326	0.07463147391888697
1327	0.11262626262626263
1328	48.55220539594539
1329	1206581743997.6523
1330	2.0
1331	0.07543149190432782
1332	0.11363636363636363
1333	48.49894057522043
1334	1211697657071.2285
1335	2.0
1336	0.07623414334232928
1337	0.11464646464646465
1338	48.4455965408864
1339	1216675642457.1484
1340	2.0
1341	0.07703943831263851
1342	0.11565656565656567
1343	48.392172866576715
1344	1221514611872.6514
1345	2.0
1346	0.07784738697922532
1347	0.11666666666666667
1348	48.33866912205767
1349	1226213472160.4473
1350	2.0
1351	0.07865799959133817
1352	0.11767676767676769
1353	48.285084873179386
1354	1230771125258.3105
1355	2.0
1356	0.07947128648457828
1357	0.11868686868686869
1358	48.23141968182573
1359	1235186468168.1846
1360	2.0
1361	0.08028725808199051
1362	0.1196969696969697
1363	48.17767310586361
1364	1239458392924.921
1365	2.0
1366	0.08110592489517267
1367	0.12070707070707071
1368	48.1238446990913
1369	1243585786564.5166
1370	2.0
1371	0.08192729752540281
1372	0.12171717171717172
1373	48.06993401118595
1374	1247567531091.9014
1375	2.0
1376	0.08275138666478543
1377	0.12272727272727273
1378	48.01594058765019
1379	1251402503448.2783
1380	2.0
1381	0.08357820309741612
1382	0.12373737373737374
1383	47.961863969757964
1384	1255089575477.9648
1385	2.0
1386	0.08440775770056627
1387	0.12474747474747475
1388	47.90770369449923
1389	1258627613894.7676
1390	2.0
1391	0.08524006144588726
1392	0.12575757575757576
1393	47.85345929452397
1394	1262015480247.8184
1395	2.0
1396	0.08607512540063456
1397	0.12676767676767675
1398	47.79913029808507
1399	1265252030886.9854
1400	2.0
1401	0.08691296072891329
1402	0.12777777777777777
1403	47.74471622898027
1404	1268336116927.664
1405	2.0
1406	0.08775357869294349
1407	0.12878787878787878
1408	47.69021660649331
1409	1271266584215.1328
1410	2.0
